customer_id,first_name,last_name,gender,age,email,phone,register_datetime,loyalty_points,loyalty_tier,loyalty_value,marketing_opt_in,city,country
CUST102437,Alex,Rahman,Male,58,alex.rahman9291@outlook.com,93207299,2021-04-05 14:00,5587,Gold,5587,TRUE,Singapore,Singapore
CUST102438,Olivia,Chan,Female,55,olivia.chan319@gmail.com,87236407,2022-08-04 15:00,8313,Platinum,8313,TRUE,Singapore,Singapore
CUST102439,Hui Min,Chua,Male,18,hui-min.chua9463@hotmail.com,98377937,2019-03-14 19:00,3738,Gold,3738,TRUE,Singapore,Singapore
CUST102440,Wei Ling,Singh,Male,59,wei-ling.singh2302@yahoo.com,80336564,2025-09-14 09:00,398,Bronze,398,FALSE,Singapore,Singapore
CUST102441,Hui Min,Rahman,Female,20,hui-min.rahman1966@yahoo.com,98468203,2024-02-13 11:00,5678,Gold,5678,TRUE,Singapore,Singapore
CUST102442,Aiden,Lau,Unknown,30,aiden.lau6963@outlook.com,80829548,2023-11-02 12:00,5715,Gold,5715,TRUE,Singapore,Singapore
CUST102443,Wei Hao,Chan,Male,42,wei-hao.chan4138@hotmail.com,87771999,2022-04-24 14:00,1498,Silver,1498,TRUE,Singapore,Singapore
CUST102444,Amir,Chew,Female,40,amir.chew835@gmail.com,86897349,2019-03-04 15:00,9223,Platinum,9223,FALSE,Singapore,Singapore
CUST102445,Sofia,Wong,Female,62,sofia.wong4165@yahoo.com,96070513,2020-07-23 19:00,9773,Platinum,9773,TRUE,Singapore,Singapore
CUST102446,Sofia,Phua,Male,37,sofia.phua2472@yahoo.com,90247011,2023-12-16 14:00,725,Silver,725,FALSE,Singapore,Singapore
CUST102447,Olivia,Ho,Female,30,olivia.ho7375@outlook.com,89593942,2021-11-08 09:00,1578,Silver,1578,TRUE,Singapore,Singapore
CUST102448,Lucas,Kumar,Female,40,lucas.kumar9085@yahoo.com,84628769,2025-02-28 09:00,4443,Gold,4443,FALSE,Singapore,Singapore
CUST102449,Maya,Ong,Male,60,maya.ong1788@yahoo.com,87922494,2022-12-20 13:00,7161,Platinum,7161,TRUE,Singapore,Singapore
CUST102450,Jocelyn,Foo,Male,21,jocelyn.foo5784@gmail.com,86992995,2025-03-23 11:00,4334,Gold,4334,TRUE,Singapore,Singapore
CUST102451,Alex,Ong,Female,28,alex.ong1963@gmail.com,85671261,2024-10-08 19:00,7126,Platinum,7126,TRUE,Singapore,Singapore
CUST102452,Alex,Chan,Male,61,alex.chan5528@gmail.com,88580352,2025-01-27 18:00,6757,Platinum,6757,FALSE,Singapore,Singapore
CUST102453,Kai,Teo,Male,45,kai.teo246@yahoo.com,82921447,2024-06-25 18:00,3643,Gold,3643,TRUE,Singapore,Singapore
CUST102454,Zara,Ong,Female,25,zara.ong209@outlook.com,85034973,2019-03-13 20:00,5430,Gold,5430,TRUE,Singapore,Singapore
CUST102455,Ryan,Ong,Unknown,25,ryan.ong8354@outlook.com,94531667,2022-06-21 14:00,4100,Gold,4100,TRUE,Singapore,Singapore
CUST102456,Ryan,Sharma,Male,47,ryan.sharma6179@yahoo.com,92729940,2020-10-31 19:00,9277,Platinum,9277,FALSE,Singapore,Singapore
CUST102457,Priya,Ong,Female,20,priya.ong6644@hotmail.com,89263045,2022-08-30 12:00,6752,Platinum,6752,TRUE,Singapore,Singapore
CUST102458,Aiden,Kumar,Male,62,aiden.kumar7069@gmail.com,98654061,2025-02-19 12:00,1456,Silver,1456,TRUE,Singapore,Singapore
CUST102459,Lucas,Kumar,Male,60,lucas.kumar4086@gmail.com,82091036,2021-05-30 20:00,7627,Platinum,7627,TRUE,Singapore,Singapore
CUST102460,Ryan,Yap,Female,44,ryan.yap1781@hotmail.com,93802447,2020-05-24 12:00,1121,Silver,1121,FALSE,Singapore,Singapore
CUST102461,Nurul,Ng,Male,38,nurul.ng5003@outlook.com,80035542,2022-11-30 19:00,6891,Platinum,6891,FALSE,Singapore,Singapore
CUST102462,Alex,Liew,Female,51,alex.liew8992@yahoo.com,81535913,2022-01-04 15:00,3713,Gold,3713,TRUE,Singapore,Singapore
CUST102463,Sarah,Lim,Female,68,sarah.lim8328@gmail.com,82981510,2021-12-19 12:00,1172,Silver,1172,TRUE,Singapore,Singapore
CUST102464,Felicia,Lim,Female,69,felicia.lim3565@outlook.com,80565197,2025-02-10 18:00,7545,Platinum,7545,FALSE,Singapore,Singapore
CUST102465,Sarah,Yap,Unknown,37,sarah.yap3756@gmail.com,82102457,2022-10-22 12:00,160,Bronze,160,TRUE,Singapore,Singapore
CUST102466,Hannah,Liew,Female,31,hannah.liew7784@yahoo.com,86871032,2021-08-15 18:00,11978,Platinum,11978,TRUE,Singapore,Singapore
CUST102467,Aiden,Liew,Male,29,aiden.liew6514@outlook.com,84623945,2019-12-28 15:00,3328,Gold,3328,TRUE,Singapore,Singapore
CUST102468,Aiden,Rahman,Male,18,aiden.rahman6778@hotmail.com,80620405,2024-04-17 19:00,2669,Gold,2669,TRUE,Singapore,Singapore
CUST102469,Chloe,Sharma,Female,39,chloe.sharma949@yahoo.com,87652523,2025-05-12 21:00,3708,Gold,3708,TRUE,Singapore,Singapore
CUST102470,Sarah,Yap,Male,67,sarah.yap7188@yahoo.com,98480488,2020-12-15 21:00,750,Silver,750,FALSE,Singapore,Singapore
CUST102471,Chloe,Lim,Female,42,chloe.lim482@gmail.com,93007018,2024-08-03 09:00,9102,Platinum,9102,TRUE,Singapore,Singapore
CUST102472,Aria,Ng,Unknown,28,aria.ng3303@outlook.com,82454246,2019-06-02 17:00,9255,Platinum,9255,TRUE,Singapore,Singapore
CUST102473,Zara,Rahman,Female,69,zara.rahman7524@outlook.com,87918667,2020-06-16 15:00,7457,Platinum,7457,TRUE,Singapore,Singapore
CUST102474,Shawn,Quek,Male,48,shawn.quek6765@hotmail.com,89492278,2022-04-10 15:00,1269,Silver,1269,FALSE,Singapore,Singapore
CUST102475,Aiden,Chua,Male,39,aiden.chua7892@outlook.com,95623209,2024-05-27 21:00,7470,Platinum,7470,TRUE,Singapore,Singapore
CUST102476,Olivia,Kumar,Male,52,olivia.kumar3115@outlook.com,82231836,2025-05-05 11:00,2772,Gold,2772,TRUE,Singapore,Singapore
CUST102477,Emily,Singh,Male,39,emily.singh8955@gmail.com,97794475,2025-08-04 09:00,9149,Platinum,9149,TRUE,Singapore,Singapore
CUST102478,Aiden,Yap,Unknown,37,aiden.yap4186@gmail.com,84850738,2021-05-26 09:00,8092,Platinum,8092,TRUE,Singapore,Singapore
CUST102479,Wei Ling,Sharma,Female,47,wei-ling.sharma8232@yahoo.com,86260675,2019-01-13 11:00,8176,Platinum,8176,TRUE,Singapore,Singapore
CUST102480,Kai,Lee,Female,43,kai.lee5972@hotmail.com,94521009,2023-03-10 16:00,7395,Platinum,7395,TRUE,Singapore,Singapore
CUST102481,Alex,Teo,Male,39,alex.teo3444@hotmail.com,80477984,2022-07-12 21:00,7895,Platinum,7895,TRUE,Singapore,Singapore
CUST102482,Zara,Ho,Male,23,zara.ho6650@gmail.com,82634552,2023-12-10 12:00,6250,Platinum,6250,FALSE,Singapore,Singapore
CUST102483,Felicia,Sharma,Unknown,39,felicia.sharma5931@hotmail.com,97317101,2024-02-20 17:00,5496,Gold,5496,TRUE,Singapore,Singapore
CUST102484,Nurul,Sharma,Female,45,nurul.sharma6180@gmail.com,85750161,2025-08-07 12:00,6607,Platinum,6607,FALSE,Singapore,Singapore
CUST102485,Sarah,Kumar,Male,24,sarah.kumar1982@yahoo.com,96817686,2020-07-19 20:00,6445,Platinum,6445,TRUE,Singapore,Singapore
CUST102486,Ethan,Lee,Female,23,ethan.lee5301@hotmail.com,96594338,2021-03-19 21:00,4550,Gold,4550,TRUE,Singapore,Singapore
CUST102487,Jun Jie,Chan,Male,59,jun-jie.chan5710@outlook.com,84061722,2021-05-09 16:00,6916,Platinum,6916,TRUE,Singapore,Singapore
CUST102488,Felicia,Rahman,Female,69,felicia.rahman3306@yahoo.com,82644543,2025-07-03 16:00,10804,Platinum,10804,TRUE,Singapore,Singapore
CUST102489,Hui Min,Wong,Male,56,hui-min.wong4325@gmail.com,85669295,2022-06-06 15:00,5530,Gold,5530,FALSE,Singapore,Singapore
CUST102490,Aria,Foo,Female,25,aria.foo6368@outlook.com,92545938,2021-08-22 17:00,11110,Platinum,11110,FALSE,Singapore,Singapore
CUST102491,Sarah,Quek,Male,23,sarah.quek8835@yahoo.com,95782022,2022-05-01 16:00,2052,Gold,2052,TRUE,Singapore,Singapore
CUST102492,Nathan,Lim,Male,41,nathan.lim5630@yahoo.com,95062814,2022-05-14 09:00,4517,Gold,4517,TRUE,Singapore,Singapore
CUST102493,Priya,Sharma,Male,25,priya.sharma120@yahoo.com,95990355,2021-10-31 20:00,6305,Platinum,6305,TRUE,Singapore,Singapore
CUST102494,Jamie,Liew,Female,41,jamie.liew7870@outlook.com,88401668,2024-12-31 18:00,8156,Platinum,8156,TRUE,Singapore,Singapore
CUST102495,Harini,Foo,Unknown,46,harini.foo4989@outlook.com,80970447,2024-05-12 20:00,11381,Platinum,11381,FALSE,Singapore,Singapore
CUST102496,Sarah,Quek,Male,32,sarah.quek6428@yahoo.com,82917166,2021-07-16 15:00,9253,Platinum,9253,TRUE,Singapore,Singapore
CUST102497,Sofia,Foo,Male,69,sofia.foo7971@outlook.com,87229889,2022-02-07 19:00,9340,Platinum,9340,TRUE,Singapore,Singapore
CUST102498,Wei Ling,Wong,Male,47,wei-ling.wong793@gmail.com,87868910,2023-04-07 09:00,2841,Gold,2841,FALSE,Singapore,Singapore
CUST102499,Maya,Tan,Male,42,maya.tan4733@hotmail.com,95650012,2022-08-09 10:00,474,Bronze,474,FALSE,Singapore,Singapore
CUST102500,Harini,Wong,Female,18,harini.wong5133@outlook.com,95284590,2022-01-20 21:00,2062,Gold,2062,TRUE,Singapore,Singapore
CUST102501,Aria,Yap,Unknown,54,aria.yap3707@yahoo.com,94831027,2021-03-19 16:00,4006,Gold,4006,TRUE,Singapore,Singapore
CUST102502,Felicia,Lee,Male,70,felicia.lee5964@gmail.com,92003699,2020-12-18 12:00,9475,Platinum,9475,TRUE,Singapore,Singapore
CUST102503,Hannah,Chew,Female,31,hannah.chew7013@hotmail.com,92716075,2021-11-13 20:00,10446,Platinum,10446,FALSE,Singapore,Singapore
CUST102504,Nathan,Ho,Male,34,nathan.ho849@gmail.com,87568689,2022-05-24 14:00,11107,Platinum,11107,FALSE,Singapore,Singapore
CUST102505,Sofia,Goh,Male,63,sofia.goh8732@outlook.com,84907792,2023-10-27 20:00,2104,Gold,2104,TRUE,Singapore,Singapore
CUST102506,Wei Hao,Lee,Male,66,wei-hao.lee7590@hotmail.com,85706596,2021-11-19 09:00,760,Silver,760,FALSE,Singapore,Singapore
CUST102507,Harini,Chua,Male,40,harini.chua975@outlook.com,86616735,2019-11-16 12:00,2198,Gold,2198,TRUE,Singapore,Singapore
CUST102508,Aarav,Teo,Male,18,aarav.teo5171@hotmail.com,93952875,2021-08-08 20:00,1996,Silver,1996,TRUE,Singapore,Singapore
CUST102509,Jamie,Lim,Female,28,jamie.lim9421@hotmail.com,89528310,2021-05-13 09:00,1810,Silver,1810,TRUE,Singapore,Singapore
CUST102510,Isabella,Lau,Female,58,isabella.lau2607@outlook.com,80337797,2021-05-06 15:00,3100,Gold,3100,FALSE,Singapore,Singapore
CUST102511,Aiden,Koh,Female,41,aiden.koh7252@yahoo.com,85672060,2023-04-25 17:00,5704,Gold,5704,TRUE,Singapore,Singapore
CUST102512,Jocelyn,Kumar,Female,51,jocelyn.kumar248@hotmail.com,91856508,2021-02-04 17:00,8722,Platinum,8722,TRUE,Singapore,Singapore
CUST102513,Ryan,Chew,Female,55,ryan.chew6623@gmail.com,97346634,2024-11-10 12:00,4840,Gold,4840,FALSE,Singapore,Singapore
CUST102514,Aria,Ng,Female,69,aria.ng5844@outlook.com,90586039,2024-09-10 11:00,7377,Platinum,7377,TRUE,Singapore,Singapore
CUST102515,Zhi Wei,Ong,Female,47,zhi-wei.ong9520@gmail.com,98929111,2022-03-23 19:00,3460,Gold,3460,FALSE,Singapore,Singapore
CUST102516,Isabella,Tan,Female,33,isabella.tan7927@gmail.com,81177416,2020-02-19 19:00,9456,Platinum,9456,TRUE,Singapore,Singapore
CUST102517,Zhi Wei,Sharma,Female,34,zhi-wei.sharma1353@outlook.com,96200621,2020-05-28 14:00,7153,Platinum,7153,TRUE,Singapore,Singapore
CUST102518,Jun Jie,Phua,Female,52,jun-jie.phua3159@gmail.com,80365139,2021-10-12 09:00,1793,Silver,1793,TRUE,Singapore,Singapore
CUST102519,Caleb,Koh,Male,65,caleb.koh4388@yahoo.com,85025604,2023-04-19 12:00,6235,Platinum,6235,TRUE,Singapore,Singapore
CUST102520,Nurul,Foo,Female,34,nurul.foo1896@gmail.com,90349295,2022-02-24 18:00,7819,Platinum,7819,TRUE,Singapore,Singapore
CUST102521,Sofia,Ng,Female,20,sofia.ng2637@gmail.com,94887764,2019-09-03 20:00,7572,Platinum,7572,TRUE,Singapore,Singapore
CUST102522,Zhi Wei,Chua,Male,61,zhi-wei.chua8837@hotmail.com,97402734,2023-10-22 20:00,5473,Gold,5473,TRUE,Singapore,Singapore
CUST102523,Isabella,Rahman,Female,23,isabella.rahman9568@yahoo.com,95583200,2019-03-26 14:00,9603,Platinum,9603,FALSE,Singapore,Singapore
CUST102524,Olivia,Chua,Female,19,olivia.chua8923@yahoo.com,87801943,2021-12-16 16:00,10074,Platinum,10074,TRUE,Singapore,Singapore
CUST102525,Ryan,Koh,Female,23,ryan.koh8668@yahoo.com,90488608,2023-10-05 14:00,3504,Gold,3504,TRUE,Singapore,Singapore
CUST102526,Priya,Rahman,Female,29,priya.rahman4067@gmail.com,87729866,2023-05-10 17:00,3738,Gold,3738,FALSE,Singapore,Singapore
CUST102527,Aiden,Phua,Male,62,aiden.phua2725@hotmail.com,83723384,2019-11-20 16:00,1808,Silver,1808,TRUE,Singapore,Singapore
CUST102528,Wei Ling,Wong,Male,62,wei-ling.wong1732@gmail.com,89889999,2023-07-16 11:00,8512,Platinum,8512,TRUE,Singapore,Singapore
CUST102529,Aarav,Quek,Female,70,aarav.quek1191@gmail.com,97955447,2024-01-24 13:00,1926,Silver,1926,TRUE,Singapore,Singapore
CUST102530,Emily,Chan,Male,56,emily.chan9000@hotmail.com,86211495,2022-06-27 18:00,7057,Platinum,7057,TRUE,Singapore,Singapore
CUST102531,Caleb,Phua,Female,66,caleb.phua9381@hotmail.com,83907966,2021-06-24 20:00,11199,Platinum,11199,FALSE,Singapore,Singapore
CUST102532,Wei Ling,Chua,Female,19,wei-ling.chua1013@outlook.com,83906367,2022-12-16 11:00,11723,Platinum,11723,TRUE,Singapore,Singapore
CUST102533,Nurul,Rahman,Female,27,nurul.rahman9684@outlook.com,87396766,2022-10-11 12:00,11809,Platinum,11809,TRUE,Singapore,Singapore
CUST102534,Aiden,Koh,Male,26,aiden.koh284@outlook.com,85707736,2025-07-02 21:00,11248,Platinum,11248,FALSE,Singapore,Singapore
CUST102535,Jamie,Ong,Female,40,jamie.ong8553@yahoo.com,99254356,2019-12-10 17:00,10517,Platinum,10517,TRUE,Singapore,Singapore
CUST102536,Lucas,Koh,Female,36,lucas.koh6954@outlook.com,91842044,2021-12-03 11:00,1591,Silver,1591,TRUE,Singapore,Singapore
CUST102537,Olivia,Wong,Male,33,olivia.wong7914@gmail.com,85341703,2022-05-21 13:00,8610,Platinum,8610,TRUE,Singapore,Singapore
CUST102538,Aarav,Foo,Male,48,aarav.foo1673@yahoo.com,95178934,2021-04-22 13:00,3707,Gold,3707,TRUE,Singapore,Singapore
CUST102539,Wei Ling,Sharma,Male,65,wei-ling.sharma7662@outlook.com,97814653,2021-10-30 21:00,4330,Gold,4330,TRUE,Singapore,Singapore
CUST102540,Noah,Lee,Female,22,noah.lee4056@hotmail.com,86224780,2024-03-04 09:00,1759,Silver,1759,TRUE,Singapore,Singapore
CUST102541,Aria,Chua,Female,63,aria.chua7942@outlook.com,93422614,2024-11-26 09:00,763,Silver,763,TRUE,Singapore,Singapore
CUST102542,Lucas,Yeo,Male,36,lucas.yeo2090@hotmail.com,91885186,2025-01-23 14:00,2941,Gold,2941,FALSE,Singapore,Singapore
CUST102543,Nurul,Ng,Female,62,nurul.ng6675@gmail.com,90651627,2022-12-16 12:00,5152,Gold,5152,TRUE,Singapore,Singapore
CUST102544,Priya,Lau,Male,54,priya.lau3856@hotmail.com,92976141,2024-09-05 16:00,10736,Platinum,10736,FALSE,Singapore,Singapore
CUST102545,Wei Ling,Teo,Male,50,wei-ling.teo9857@gmail.com,86249290,2022-10-16 12:00,3238,Gold,3238,TRUE,Singapore,Singapore
CUST102546,Maya,Goh,Female,20,maya.goh1588@outlook.com,95215421,2023-07-07 15:00,4333,Gold,4333,TRUE,Singapore,Singapore
CUST102547,Aria,Wong,Female,28,aria.wong6306@hotmail.com,91495356,2021-09-01 10:00,9063,Platinum,9063,FALSE,Singapore,Singapore
CUST102548,Aiden,Tan,Male,33,aiden.tan5443@yahoo.com,95535417,2019-01-01 19:00,57,Bronze,57,TRUE,Singapore,Singapore
CUST102549,Olivia,Tan,Male,21,olivia.tan6949@yahoo.com,82749312,2025-01-30 14:00,1074,Silver,1074,FALSE,Singapore,Singapore
CUST102550,Zara,Ong,Unknown,21,zara.ong2079@outlook.com,86185896,2023-12-30 15:00,92,Bronze,92,TRUE,Singapore,Singapore
CUST102551,Lucas,Koh,Female,63,lucas.koh9166@outlook.com,96306779,2023-05-19 14:00,3330,Gold,3330,TRUE,Singapore,Singapore
CUST102552,Sarah,Singh,Male,27,sarah.singh3622@hotmail.com,96680460,2024-10-12 14:00,10690,Platinum,10690,FALSE,Singapore,Singapore
CUST102553,Caleb,Chew,Male,62,caleb.chew6708@gmail.com,97679889,2020-09-04 13:00,9667,Platinum,9667,TRUE,Singapore,Singapore
CUST102554,Nathan,Ong,Male,60,nathan.ong691@yahoo.com,95967032,2020-10-04 17:00,10733,Platinum,10733,TRUE,Singapore,Singapore
CUST102555,Zara,Liew,Unknown,25,zara.liew2650@hotmail.com,97372285,2024-04-22 11:00,10311,Platinum,10311,TRUE,Singapore,Singapore
CUST102556,Sarah,Foo,Male,52,sarah.foo3038@gmail.com,85638092,2019-04-01 12:00,8131,Platinum,8131,FALSE,Singapore,Singapore
CUST102557,Harini,Kumar,Male,27,harini.kumar5634@hotmail.com,95754501,2020-06-11 20:00,5459,Gold,5459,TRUE,Singapore,Singapore
CUST102558,Hui Min,Wong,Female,42,hui-min.wong3068@hotmail.com,97609350,2020-09-16 19:00,4526,Gold,4526,TRUE,Singapore,Singapore
CUST102559,Jun Jie,Koh,Female,67,jun-jie.koh5891@outlook.com,98854428,2023-10-07 09:00,879,Silver,879,FALSE,Singapore,Singapore
CUST102560,Ethan,Teo,Male,60,ethan.teo486@gmail.com,80642466,2025-01-06 17:00,9933,Platinum,9933,TRUE,Singapore,Singapore
CUST102561,Sofia,Wong,Male,27,sofia.wong253@hotmail.com,98427456,2020-10-04 11:00,3240,Gold,3240,FALSE,Singapore,Singapore
CUST102562,Emily,Foo,Male,46,emily.foo5853@hotmail.com,83433509,2023-01-14 21:00,11972,Platinum,11972,TRUE,Singapore,Singapore
CUST102563,Aiden,Rahman,Female,60,aiden.rahman8359@outlook.com,82013428,2023-06-30 12:00,5127,Gold,5127,TRUE,Singapore,Singapore
CUST102564,Aiden,Chew,Male,34,aiden.chew4716@outlook.com,82163372,2024-09-14 12:00,4738,Gold,4738,TRUE,Singapore,Singapore
CUST102565,Ryan,Sharma,Female,59,ryan.sharma8562@gmail.com,96168363,2020-03-09 13:00,1125,Silver,1125,TRUE,Singapore,Singapore
CUST102566,Sarah,Ng,Female,33,sarah.ng1255@outlook.com,97001647,2020-09-13 13:00,4781,Gold,4781,FALSE,Singapore,Singapore
CUST102567,Olivia,Foo,Male,34,olivia.foo42@hotmail.com,84924749,2025-02-12 12:00,10269,Platinum,10269,FALSE,Singapore,Singapore
CUST102568,Nurul,Rahman,Male,51,nurul.rahman3478@outlook.com,83775443,2024-12-24 20:00,9590,Platinum,9590,TRUE,Singapore,Singapore
CUST102569,Shawn,Liew,Male,23,shawn.liew5212@yahoo.com,89450781,2023-08-24 10:00,10445,Platinum,10445,TRUE,Singapore,Singapore
CUST102570,Hannah,Tan,Male,62,hannah.tan1018@yahoo.com,99659453,2024-06-30 10:00,4951,Gold,4951,TRUE,Singapore,Singapore
CUST102571,Hannah,Singh,Male,20,hannah.singh3962@outlook.com,81563917,2024-07-24 21:00,8543,Platinum,8543,FALSE,Singapore,Singapore
CUST102572,Sofia,Teo,Female,29,sofia.teo6059@gmail.com,82349798,2021-04-06 16:00,2940,Gold,2940,TRUE,Singapore,Singapore
CUST102573,Ethan,Teo,Male,68,ethan.teo2058@outlook.com,81710290,2022-03-05 17:00,9830,Platinum,9830,FALSE,Singapore,Singapore
CUST102574,Kai,Foo,Male,58,kai.foo3808@hotmail.com,92241983,2024-06-07 12:00,6404,Platinum,6404,TRUE,Singapore,Singapore
CUST102575,Darren,Foo,Male,63,darren.foo2937@outlook.com,88307826,2023-07-11 20:00,10508,Platinum,10508,TRUE,Singapore,Singapore
CUST102576,Jocelyn,Ng,Female,59,jocelyn.ng6248@hotmail.com,82765108,2021-03-21 11:00,11003,Platinum,11003,FALSE,Singapore,Singapore
CUST102577,Lucas,Teo,Male,48,lucas.teo4203@gmail.com,99988040,2020-09-21 10:00,2810,Gold,2810,FALSE,Singapore,Singapore
CUST102578,Jamie,Tan,Male,59,jamie.tan2216@outlook.com,98125035,2024-12-14 19:00,9951,Platinum,9951,TRUE,Singapore,Singapore
CUST102579,Wei Hao,Chew,Unknown,43,wei-hao.chew6073@gmail.com,85867275,2021-09-09 09:00,8391,Platinum,8391,TRUE,Singapore,Singapore
CUST102580,Jocelyn,Phua,Male,63,jocelyn.phua8596@gmail.com,96716060,2021-05-04 13:00,3366,Gold,3366,TRUE,Singapore,Singapore
CUST102581,Darren,Tan,Male,69,darren.tan5459@outlook.com,93356903,2022-07-12 17:00,304,Bronze,304,FALSE,Singapore,Singapore
CUST102582,Caleb,Yap,Female,26,caleb.yap2773@hotmail.com,80202010,2020-11-01 15:00,3358,Gold,3358,FALSE,Singapore,Singapore
CUST102583,Emily,Ng,Female,33,emily.ng5569@gmail.com,88910851,2023-04-13 11:00,4017,Gold,4017,TRUE,Singapore,Singapore
CUST102584,Hannah,Ho,Female,66,hannah.ho33@yahoo.com,99217120,2020-05-09 12:00,4466,Gold,4466,TRUE,Singapore,Singapore
CUST102585,Shawn,Tan,Male,30,shawn.tan8625@yahoo.com,82205409,2020-06-14 14:00,7383,Platinum,7383,TRUE,Singapore,Singapore
CUST102586,Maya,Sharma,Male,42,maya.sharma7942@outlook.com,85862772,2020-04-22 21:00,10473,Platinum,10473,TRUE,Singapore,Singapore
CUST102587,Nathan,Kumar,Female,41,nathan.kumar1133@hotmail.com,85045382,2021-06-01 09:00,6209,Platinum,6209,TRUE,Singapore,Singapore
CUST102588,Olivia,Ng,Female,39,olivia.ng2685@outlook.com,84974528,2023-09-29 19:00,7748,Platinum,7748,TRUE,Singapore,Singapore
CUST102589,Emily,Phua,Male,47,emily.phua2987@hotmail.com,89121111,2021-03-11 17:00,8961,Platinum,8961,FALSE,Singapore,Singapore
CUST102590,Olivia,Singh,Female,23,olivia.singh5332@yahoo.com,82601678,2021-03-17 13:00,8243,Platinum,8243,FALSE,Singapore,Singapore
CUST102591,Kai,Yap,Female,35,kai.yap2815@hotmail.com,99192340,2022-05-10 19:00,1269,Silver,1269,FALSE,Singapore,Singapore
CUST102592,Chloe,Ong,Female,62,chloe.ong4581@outlook.com,86616419,2022-11-28 14:00,616,Silver,616,TRUE,Singapore,Singapore
CUST102593,Chloe,Yeo,Female,46,chloe.yeo9544@hotmail.com,87863757,2024-09-13 14:00,10600,Platinum,10600,TRUE,Singapore,Singapore
CUST102594,Darren,Ong,Male,50,darren.ong7816@yahoo.com,81610048,2021-01-28 17:00,5708,Gold,5708,TRUE,Singapore,Singapore
CUST102595,Nurul,Singh,Female,43,nurul.singh7642@hotmail.com,87057933,2024-02-13 17:00,4721,Gold,4721,TRUE,Singapore,Singapore
CUST102596,Felicia,Ong,Male,26,felicia.ong12@yahoo.com,98638626,2024-02-20 21:00,10873,Platinum,10873,TRUE,Singapore,Singapore
CUST102597,Shawn,Chew,Male,44,shawn.chew4969@gmail.com,84446065,2020-12-29 13:00,10754,Platinum,10754,FALSE,Singapore,Singapore
CUST102598,Harini,Ong,Male,48,harini.ong3284@outlook.com,91277914,2019-05-26 13:00,4119,Gold,4119,FALSE,Singapore,Singapore
CUST102599,Chloe,Wong,Unknown,58,chloe.wong3616@hotmail.com,86989201,2019-10-03 20:00,4882,Gold,4882,TRUE,Singapore,Singapore
CUST102600,Hui Min,Lim,Female,39,hui-min.lim4055@gmail.com,92909137,2023-08-12 21:00,8790,Platinum,8790,TRUE,Singapore,Singapore
CUST102601,Aria,Koh,Male,47,aria.koh7182@outlook.com,92568097,2019-09-10 16:00,7174,Platinum,7174,TRUE,Singapore,Singapore
CUST102602,Kai,Yap,Male,20,kai.yap4823@hotmail.com,83621153,2020-03-23 18:00,2265,Gold,2265,TRUE,Singapore,Singapore
CUST102603,Jamie,Chua,Male,22,jamie.chua1012@outlook.com,86678910,2019-08-12 18:00,10828,Platinum,10828,TRUE,Singapore,Singapore
CUST102604,Jamie,Phua,Unknown,36,jamie.phua1403@yahoo.com,80086203,2019-08-20 21:00,4390,Gold,4390,TRUE,Singapore,Singapore
CUST102605,Priya,Chew,Female,50,priya.chew5186@gmail.com,94748622,2024-02-10 12:00,9055,Platinum,9055,TRUE,Singapore,Singapore
CUST102606,Zara,Teo,Male,54,zara.teo4356@yahoo.com,94607519,2022-12-09 10:00,2023,Gold,2023,TRUE,Singapore,Singapore
CUST102607,Ryan,Goh,Female,48,ryan.goh3405@hotmail.com,82018902,2020-01-30 20:00,4245,Gold,4245,FALSE,Singapore,Singapore
CUST102608,Noah,Teo,Male,25,noah.teo3278@outlook.com,81017593,2019-05-28 20:00,8189,Platinum,8189,FALSE,Singapore,Singapore
CUST102609,Nurul,Tan,Female,45,nurul.tan7021@yahoo.com,97220695,2019-05-22 19:00,10039,Platinum,10039,TRUE,Singapore,Singapore
CUST102610,Lucas,Lee,Female,55,lucas.lee4406@gmail.com,88651769,2020-02-07 10:00,11603,Platinum,11603,FALSE,Singapore,Singapore
CUST102611,Jun Jie,Ho,Female,68,jun-jie.ho8533@outlook.com,97359682,2021-01-26 12:00,8509,Platinum,8509,TRUE,Singapore,Singapore
CUST102612,Wei Hao,Lim,Male,45,wei-hao.lim2847@outlook.com,85768885,2021-12-03 10:00,10613,Platinum,10613,TRUE,Singapore,Singapore
CUST102613,Zara,Goh,Female,64,zara.goh7674@yahoo.com,91744564,2020-07-09 17:00,11499,Platinum,11499,TRUE,Singapore,Singapore
CUST102614,Caleb,Tan,Female,26,caleb.tan8247@yahoo.com,90681794,2021-10-26 11:00,931,Silver,931,TRUE,Singapore,Singapore
CUST102615,Noah,Ho,Male,45,noah.ho6347@yahoo.com,80895976,2023-04-28 15:00,1424,Silver,1424,TRUE,Singapore,Singapore
CUST102616,Zhi Wei,Lim,Female,53,zhi-wei.lim6935@gmail.com,88026671,2023-09-11 19:00,9658,Platinum,9658,TRUE,Singapore,Singapore
CUST102617,Emily,Foo,Female,31,emily.foo8662@outlook.com,88285903,2023-08-15 15:00,388,Bronze,388,TRUE,Singapore,Singapore
CUST102618,Caleb,Quek,Male,63,caleb.quek325@gmail.com,83960246,2022-10-26 14:00,5853,Gold,5853,TRUE,Singapore,Singapore
